OPEID - Price,OPEID - 300,Name,NetPrice,DefRate,Program Length,College Type,Defaults,Loans
4134000,41340,John Paolo's Xtreme Beauty Institute-Goldwell Product Artistry,18141,20.7,3,3,21,101
2178901,21789,Jolie Hair and Beauty Academy-Northfield,13832,18.5,3,3,46,248
1054214,10542,Empire Beauty School-Cheltenham,16697,12.8,3,3,248,1924
4237100,42371,The Salon Professional Academy-San Jose,20185,9,3,3,3,33
945918,9459,Empire Beauty School-Hanover Park,14393,14.2,3,3,267,1875
3101000,31010,New Dimensions School of Hair Design,8589,2.5,3,3,1,40
1090300,10903,Rizzieri Aveda School for Beauty and Wellness,17134,12.4,4,3,19,153
865800,8658,O'Briens Aveda Institute,12132,24.6,3,3,16,65
2149901,21499,Paul Mitchell the School-Mclean,15937,7.5,3,3,22,290
2584900,25849,First Institute Inc,12724,8.3,3,3,17,203
4124100,41241,Elite College of Cosmetology,7833,28.2,3,3,11,39
1179902,11799,Paul Mitchell the School-Charleston,14236,6.8,3,3,28,408
2099700,20997,Ross Medical Education Center-Flint,18531,24.4,5,3,297,1217
818900,8189,Continental School of Beauty Culture-West Seneca,15576,13.1,3,3,32,243
3748501,37485,Columbia Academy of Cosmetology,27363,9.1,3,3,10,109
2595000,25950,Fayetteville College of Cosmetology Arts and Sciences,14153,13.8,3,3,5,36
2272401,22724,Eastern College of Health Vocations-New Orleans,12932,20.7,2,3,118,569
738702,7387,Hair Design Institute,19860,4.5,3,3,14,308
3240300,32403,Toni & Guy Hairdressing Academy-Worcester,22165,5.2,3,3,8,153
3907300,39073,Paul Mitchell the School-Great Lakes,14954,15.9,3,3,23,144
2317302,23173,Tricoci University of Beauty Culture-Urbana,12493,9.6,3,3,5,52
2559315,25593,United Education Institute-Morrow,25895,14.3,3,3,350,2440
2099704,20997,Ross Medical Education Center-Portage,18765,24.4,5,3,297,1217
3115201,31152,MotoRing Technical Training Institute,16310,15,3,3,42,280
3778300,37783,Health Works Institute,22038,5.8,3,3,3,51
2559305,25593,United Education Institute-Encino,24803,14.3,3,3,350,2440
2104400,21044,Spa Tech Institute-Westbrook,11373,2.3,3,3,8,344
817800,8178,Empire Beauty School-Michigan,11872,13.2,3,3,292,2196
2218300,22183,Southwest School of Business and Technical Careers-San Antonio,18080,17.1,3,3,17,99
2284200,22842,New Tyler Barber College Inc,14345,6.2,3,3,6,96
4209600,42096,Institute of Health Sciences,21783,5.7,3,3,4,69
2306810,23068,South Texas Vocational Technical Institute-Corpus Christi,27687,20.6,6,3,3391,16435
945917,9459,Empire Beauty School-Bloomfield,14298,14.2,3,3,267,1875
4148700,41487,American Institute of Interior Design,13897,4.8,2,3,2,41
3078000,30780,Ohio Media School-Cincinnati,17497,13.6,5,3,18,132
817803,8178,Empire Beauty School-Harrisburg,14019,13.2,3,3,292,2196
2105300,21053,Evergreen Beauty and Barber College-Bellevue,14164,2.3,3,3,1,42
3114700,31147,Praxis Institute,8386,13.4,5,3,24,179
894600,8946,Port Huron Cosmetology College,10712,4.7,3,3,2,42
817810,8178,Empire Beauty School-E Memphis,12053,13.2,3,3,292,2196
1054204,10542,Empire Beauty School-Midlothian,13862,12.8,3,3,248,1924
4150900,41509,Keune Academy by 124,17783,17.1,3,3,11,64
4144400,41444,Academy of Hair Design-Oklahoma City,12726,11.1,3,3,4,36
4185400,41854,National Personal Training Institute of Colorado,19744,5.3,2,3,3,56
2275000,22750,Jenny Lea Academy of Cosmetology,16896,4.7,3,3,5,106
4146900,41469,Advanced Welding Institute,17669,14.6,3,3,16,109
4136500,41365,PCCenter,17589,30.3,3,3,10,33
2230601,22306,Ogle School Hair Skin Nails-Stafford,15789,14.8,3,3,46,310
3294305,32943,Blue Cliff College-Gulfport,22632,17.1,5,3,394,2302
2580200,25802,Atlanta School of Massage,19485,10.4,3,3,18,173
469200,4692,Dorsey Business Schools-Southgate,25202,23.3,3,3,556,2382
3099000,30990,Cortiva Institute-Seattle,18319,14.7,2,3,39,265
2321400,23214,Toni & Guy Hairdressing Academy-Atlanta,14935,4.1,3,3,3,72
1183000,11830,Berk Trade and Business School,16437,24,2,3,52,216
3975300,39753,Institute of Professional Careers,13997,10,2,3,4,40
4183100,41831,Washington Barber College Inc,6661,17.6,3,3,15,85
2230502,22305,Ogle School Hair Skin Nails-North Dallas,16916,20.1,3,3,102,507
4209300,42093,Paul Mitchell the School-Overland Park,13727,9.5,3,3,11,115
1298400,12984,Professional Institute of Beauty,13183,8.9,3,3,5,56
849400,8494,Hohokus School of Trade and Technical Sciences,16343,15.1,3,3,31,205
2530700,25307,Sebring Career Schools-Houston,13586,27.1,3,3,19,70
1054205,10542,Empire Beauty School-York,13744,12.8,3,3,248,1924
959000,9590,Independence College of Cosmetology,13088,18,3,3,24,133
4128800,41288,Branford Academy of Hair and Cosmetology,13319,10.2,3,3,4,39
2320900,23209,Tidewater Tech-Trades,22483,15.1,3,3,49,323
4222200,42222,The Fab School,32906,14.6,2,3,6,41
966400,9664,Empire Beauty  School-Lehigh Valley,13675,12.5,3,3,206,1647
2091200,20912,Elegance International,27598,6.6,3,3,12,181
2104003,21040,Harris School of Business-Upper Darby Campus,17224,35,3,3,532,1519
953500,9535,Staunton School of Cosmetology,11975,20,3,3,12,60
966413,9664,Empire Beauty School-Springfield,14750,12.5,3,3,206,1647
2079404,20794,Empire Beauty School-Virginia Beach,13943,13.2,3,3,239,1803
2230500,22305,Ogle School Hair Skin Nails-Ft Worth,16605,20.1,3,3,102,507
1205100,12051,Pro Way Hair School,11951,12.1,3,3,22,181
2203300,22033,Gene Juarez Academy of Beauty-Mountlake Terrace,12791,14.7,3,3,49,333
1301602,13016,Ogle School Hair Skin Nails-Denton,16448,16.3,3,3,80,488
3030900,30309,Diesel Driving Academy-Baton Rouge,14071,5.3,2,3,19,354
2099702,20997,Ross Medical Education Center-Port Huron,18927,24.4,5,3,297,1217
3650603,36506,PC AGE-Metropark,23168,2.7,3,3,5,181
757310,7573,Empire Beauty School-Jackson,11950,15.3,4,3,268,1749
3021500,30215,SW School of Business and Technical Careers,10841,27.4,3,3,14,51
3237400,32374,Faris Technical Institute Inc,20047,14.8,3,3,4,27
3110900,31109,House of Heavilin Beauty College-Raymore,13730,2.7,3,3,1,37
4146800,41468,South Texas Training Center,6186,5.3,3,3,7,132
2537200,25372,Palomar Institute of Cosmetology,12670,13.6,3,3,13,95
1031900,10319,Fortis Institute-Towson,17734,21.4,5,3,490,2285
2544302,25443,Kittanning Beauty Academy,10700,7.3,3,3,6,82
2338200,23382,Bay State School of Technology,23483,9.2,3,3,7,76
2125300,21253,Nashville College of Medical Careers,19788,4.5,3,3,7,154
1309501,13095,Salon Success Academy-Fontana,12571,16,3,3,45,280
2333000,23330,Hair Academy Inc-New Carrollton,14424,1.3,3,3,5,382
3680300,36803,Jay's Technical Institute,14897,19.5,3,3,17,87
4193000,41930,RGV Careers,14084,17.8,3,3,23,129
2179601,21796,Empire Beauty School-Portsmouth,9730,6.9,3,3,9,129
1054211,10542,Empire Beauty School-Malden,13880,12.8,3,3,248,1924
2158600,21586,Mr Bela's School of Cosmetology Inc,10069,7.9,3,3,5,63
3429300,34293,Seacoast Career Schools-Sanford Campus,21389,15.3,3,3,69,449
1054208,10542,Empire Beauty School-Chandler,11789,12.8,3,3,248,1924
2074001,20740,Branford Hall Career Institute-Windsor Campus,20449,26.1,3,3,657,2517
2206200,22062,The Beauty Institute-Ambler,15002,8.6,3,3,13,150
2246303,22463,Ross Medical Education Center-Dayton,18280,26.4,5,3,167,631
4210700,42107,New York Institute of Beauty,14055,5.3,3,3,3,56
4213300,42133,Southern Texas Careers Academy,10553,16.9,3,3,10,59
1301600,13016,Ogle School Hair Skin Nails-Arlington,16507,16.3,3,3,80,488
4189600,41896,State Career College,15565,6.3,3,3,3,47
4130400,41304,Shear Excellence Hair Academy,17327,6.8,3,3,7,102
2257900,22579,International Academy,15612,18.5,3,3,37,200
951500,9515,J Michael Harrold Beauty Academy,13699,3.2,3,3,2,61
1260605,12606,The Hair Design School-N Memphis,12572,14.1,3,3,242,1707
469209,4692,Dorsey Business Schools-Lansing,26240,23.3,3,3,556,2382
4194501,41945,Aveda Institute-Phoenix,13592,14.3,3,3,28,195
2084800,20848,Ravenscroft Beauty College,14915,5.3,3,3,6,112
3277300,32773,Academy of Hair Design-Beaumont,5700,13.8,3,3,5,36
3358301,33583,Allen School-Brooklyn,24261,18,5,3,330,1831
3797400,37974,Career Care Institute,23661,16.5,5,3,75,452
3023400,30234,Arkansas College of Barbering and Hair Design,17121,16.6,3,3,21,126
3823300,38233,Florida Academy of Health & Beauty,11280,35.5,3,3,21,59
2553500,25535,Associated Technical College-San Diego,21763,16.7,3,3,27,161
2538301,25383,Delta College of Arts & Technology-Lafayette Campus,17127,10,5,3,55,548
757311,7573,Empire Beauty School-Indianapolis,13769,15.3,4,3,268,1749
1293000,12930,Charles and Sues School of Hair Design,14060,2.7,3,3,1,37
2074000,20740,Branford Hall Career Institute-Branford Campus,18340,26.1,3,3,657,2517
4178500,41785,Vogue College of Cosmetology-Santa Fe,12285,6.2,3,3,4,64
2558704,25587,Prism Career Institute-West Atlantic City,25830,21.7,3,3,90,413
4144200,41442,Career Development Institute Inc,20479,1.9,3,3,1,51
3009400,30094,SW School of Business and Technical Careers-Cosmetology,10610,22.8,3,3,19,83
757308,7573,Empire Beauty School-Morrow,13776,15.3,4,3,268,1749
3783300,37833,Blue Cliff Career College,19257,24.6,4,3,17,69
928300,9283,Midway Paris Beauty School,20574,5.4,3,3,4,74
3324300,33243,Central Career Institute LLC,16738,9.5,3,3,13,136
2176000,21760,Cheryl Fells School of Business,12947,47,3,3,24,51
718700,7187,North Adrian's College of Beauty Inc,14109,6,3,3,8,133
3035301,30353,Southern Careers Institute-Pharr,21638,22.7,5,3,580,2550
2183600,21836,Capri Institute of Hair Design-Kenilworth,32266,3.6,3,3,4,111
1055100,10551,New York School for Medical and Dental Assistants,13688,6.9,5,3,21,304
3430300,34303,Universal Therapeutic Massage Institute,18497,3.5,3,3,2,56
2559317,25593,United Education Institute-UEI College San Marcos,25512,14.3,3,3,350,2440
3773300,37733,Center for Natural Wellness School of Massage Therapy,22869,8.2,3,3,8,97
3498400,34984,Omega Institute of Cosmetology,7238,0,3,3,0,70
2558700,25587,Prism Career Institute-Philadelphia,24935,21.7,3,3,90,413
2079413,20794,Empire Beauty School-West Greensboro,13769,13.2,3,3,239,1803
2334300,23343,Empire Beauty School-Cincinnati,13822,12,3,3,16,133
3019800,30198,PCI Health Training Center,15204,17.9,3,3,81,451
3783400,37834,Abdill Career College Inc,21251,21.9,3,3,16,73
2202500,22025,New England Tractor Trailer Training School of Connecticut,15010,17.9,2,3,218,1216
4154800,41548,DuVall's School of Cosmetology,14303,12,3,3,9,75
2584401,25844,New England Tractor Trailer Training School of Massachusetts,12394,12.1,3,3,106,875
2341700,23417,Career Academy of Hair Design,12601,21.2,3,3,43,202
2223700,22237,Robert Fiance Beauty Schools-West New York,24749,10.7,3,3,15,140
4140700,41407,Aveda Institute-Chapel Hill,16168,10.3,3,3,11,106
1085102,10851,Branford Hall Career Institute-North Brunswick,21089,27.9,3,3,248,887
3025800,30258,Dawn Career Institute LLC,18876,7.3,3,3,36,488
3987300,39873,Texas Health School,17925,4.1,3,3,3,72
4126400,41264,Champion Institute of Cosmetology,6092,13.7,3,3,8,58
3035306,30353,Southern Careers Institute-Harlingen,20876,22.7,5,3,580,2550
3332601,33326,Delta College-Slidell Campus,15833,8.4,4,3,28,333
3002400,30024,Graham Webb International Academy of Hair,11926,2.3,3,3,2,85
966403,9664,Empire Beauty School-Tucson,12461,12.5,3,3,206,1647
4148500,41485,Medical Institute of Palm Beach,18910,16.6,3,3,11,66
983100,9831,Model College of Hair Design,9193,13,3,3,11,84
4174600,41746,Nashville Barber and Style Academy,14042,39.4,3,3,15,38
4014300,40143,P&A Scholars Beauty School,13238,8.7,3,3,17,194
945910,9459,Empire Beauty School-Pineville,13228,14.2,3,3,267,1875
1309500,13095,Salon Success Academy-Corona,11000,16,3,3,45,280
2338600,23386,Charzanne Beauty College,14475,16.2,3,3,7,43
2257700,22577,Hays Academy of Hair Design,13208,15.9,3,3,14,88
2528200,25282,Robert Fiance Beauty Schools-North Plainfield,24022,7.4,3,3,9,121
1016100,10161,Loraines Academy & Spa,16977,1.5,3,3,2,131
4120900,41209,Arizona Culinary Institute,31304,16.3,3,3,16,98
2521801,25218,Seguin Beauty School-New Braunfels,13178,11.1,3,3,6,54
4210300,42103,Medspa Academies,11838,3.3,3,3,3,89
2222900,22229,International Air and Hospitality Academy,11936,20.8,3,3,130,623
3034400,30344,Conservatory of Recording Arts and Sciences,22678,14.9,3,3,69,463
2154000,21540,Divers Academy International,33167,5,3,3,6,118
2230501,22305,Ogle School Hair Skin Nails-Dallas,16372,20.1,3,3,102,507
4177400,41774,Capilo School of Hair Design,12257,23.7,3,3,23,97
466603,4666,The Salter School-Malden Campus,17337,15.3,6,3,274,1787
2559310,25593,United Education Institute-El Monte,23453,14.3,3,3,350,2440
744700,7447,Delmarva Beauty Academy,21400,31.9,3,3,15,47
2056400,20564,Capri Cosmetology Learning Centers,13853,7.3,3,3,13,176
2573200,25732,La Belle Beauty Academy,16542,8,3,3,15,187
1300500,13005,Olympian Academy of Cosmetology,16154,21.8,3,3,200,917
2306807,23068,Arizona Automotive Institute,28385,20.6,6,3,3391,16435
2079409,20794,The Hair Design School-S Memphis,12495,13.2,3,3,239,1803
2247000,22470,New England School of Hair Design,20875,8,3,3,7,87
4016500,40165,American Institute of Beauty,12586,10.4,3,3,21,201
3035300,30353,Southern Careers Institute-Austin,26230,22.7,5,3,580,2550
4192600,41926,Palmetto Beauty School,18627,20,3,3,11,55
2339701,23397,Ross Medical Education Center-Ann Arbor,18294,23.1,5,3,3871,16744
1324000,13240,Lytles Redwood Empire Beauty College Inc,13049,9.3,3,3,8,86
752200,7522,Continental School of Beauty Culture-Rochester,16668,4.9,3,3,27,541
4178400,41784,Vogue College of Cosmetology-McAllen,11290,4.6,3,3,7,150
4149100,41491,Paul Mitchell the School-Cincinnati,9186,13.1,3,3,26,198
2312300,23123,La James International College-East Moline,13811,6.7,3,3,4,59
3766300,37663,Cortiva Institute-Pennsylvania School of Muscle Therapy,19199,19.4,2,3,44,226
2139500,21395,Hawaii Institute of Hair Design,12538,20,3,3,13,65
2531200,25312,Woodward Beauty College,17494,11.1,3,3,7,63
2144000,21440,The  Beauty Institute,13690,10.5,3,3,6,57
1323200,13232,Academy of Hair Design-Las Vegas,13854,3.9,3,3,5,126
3750300,37503,Technical Learning Centers Inc,22790,21,3,3,64,304
2219501,22195,Mildred Elley-Pittsfield Campus,19739,13.8,5,3,166,1196
2123200,21232,Aveda Institute-Minneapolis,14184,11.6,3,3,50,428
1206800,12068,Mansfield Beauty Schools-Springfield,17718,7.3,3,3,5,68
2552400,25524,Academy of Hair Technology,13199,24.1,3,3,15,62
4132900,41329,Z Hair Academy,8170,12.9,3,3,8,62
3082100,30821,Myotherapy College of Utah,15534,0,3,3,0,45
4100300,41003,Success Schools,12824,15,3,3,17,113
3094800,30948,Industrial Management Training Institute,22854,3.2,3,3,2,62
2246306,22463,Ross Medical Education Center-Johnson City,19584,26.4,5,3,167,631
3358300,33583,Allen School-Jamaica,23946,18,5,3,330,1831
4147000,41470,Paul Mitchell the School-Atlanta,17696,13.1,3,3,24,182
4162800,41628,Paul Mitchell the School-Modesto,7836,8.2,3,3,18,219
2174800,21748,Michaels School of Hair Design and Esthetics-Paul Mitchell Partner School,18035,6.4,3,3,7,108
3976300,39763,Massage Therapy Institute of Colorado,31916,13.7,3,3,7,51
3617300,36173,Healing Mountain Massage School,14565,14.7,3,3,9,61
2584400,25844,New England Tractor Trailer Training School of Rhode Island,10867,12.1,3,3,106,875
2339703,23397,Ross Medical Education Center-Davison,18521,23.1,5,3,3871,16744
2220000,22200,Colleen O'Haras Beauty Academy,27878,12.6,3,3,9,71
4145500,41455,Skin Science Institute,17042,1.8,3,3,1,53
4160700,41607,Avenue Five Institute,17982,4.6,3,3,8,171
1077900,10779,Porter and Chester Institute of Stratford,22432,27,3,3,656,2429
4180200,41802,Long Island Nail & Skin Care Institute,12539,14,2,3,14,100
2185800,21858,Moler Barber College,11263,10.9,3,3,6,55
2230600,22306,Ogle School Hair Skin Nails-Hurst,16136,14.8,3,3,46,310
1163100,11631,D'Jay's Institute of Cosmetology and Esthiology,18614,5.5,3,3,2,36
3812300,38123,Omnitech Institute,17965,36,3,3,66,183
966401,9664,Empire Beauty School-Owings Mills,13519,12.5,3,3,206,1647
1260608,12606,Empire Beauty School-Warwick,12827,14.1,3,3,242,1707
3332600,33326,Delta College Inc,17464,8.4,4,3,28,333
1083600,10836,Pivot Point Academy-Bloomingdale,11517,2.8,3,3,6,211
4118300,41183,Northcoast Medical Training Academy,16449,18.6,3,3,24,129
2212700,22127,Lancaster School of Cosmetology & Therapeutic Bodywork,13198,5.4,3,3,7,128
3150500,31505,Virginia Sewing Machines and School Center,17984,17.3,3,3,13,75
2262100,22621,Hair Professionals School of Cosmetology,18678,7.6,3,3,4,52
2195800,21958,Liceo de Arte y Tecnologia,11158,14.5,4,3,41,281
2074007,20740,Branford Hall Career Institute-Amityville,21117,26.1,3,3,657,2517
1054207,10542,Empire Beauty School-Flagstaff,12245,12.8,3,3,248,1924
4147500,41475,Tricoci University of Beauty Culture-Rockford,15283,17.5,3,3,17,97
4158100,41581,Aiken School of Cosmetology and Barbering,14725,11.7,3,3,8,68
1054212,10542,Empire Beauty School-Dunwoody,13430,12.8,3,3,248,1924
4218200,42182,Paul Mitchell the School-Jersey Shore,15571,15,3,3,16,106
3781300,37813,PITC Institute,22922,3.1,3,3,6,188
2612700,26127,The Salon Professional Academy-Melbourne,12597,3.9,3,3,3,76
2128302,21283,Lamson Institute,18610,21.4,5,3,110,514
2280500,22805,Charles of Italy Beauty College,9912,7.8,3,3,4,51
960000,9600,Cosmetology Careers Unlimited College of Hair Skin and Nails,10388,22.5,3,3,16,71
2595700,25957,Hillsdale Beauty College,10461,9.8,3,3,6,61
3005400,30054,Georgia Career Institute,10841,15.9,3,3,78,489
3361300,33613,The Medical Arts School,17175,3.3,3,3,6,178
4174900,41749,Estelle Skin Care and Spa Institute,11174,0,2,3,0,62
4142300,41423,Aveda Institute-San Antonio,11560,20.3,3,3,46,226
2357700,23577,Paul Mitchell the School-Houston,14950,13,3,3,23,176
2238101,22381,Minnesota School of Cosmetology-Plymouth Campus,13587,17.5,3,3,29,165
4001300,40013,Palace Beauty College,13392,10.9,3,3,10,91
725300,7253,Federico Beauty Institute,14006,5.5,3,3,11,200
3555300,35553,Southeastern Institute-Charlotte,24171,13.4,3,3,46,341
2316601,23166,Connecticut Center for Massage Therapy-Westport,20865,14,2,3,38,271
469210,4692,Dorsey Business Schools-Dearborn,25209,23.3,3,3,556,2382
4105400,41054,Pensacola School of Massage Therapy & Health Careers,16464,13.3,3,3,12,90
3368306,33683,Midwest Technical Institute,25098,15,4,3,376,2499
2203301,22033,Gene Juarez Academy of Beauty-Federal Way,12131,14.7,3,3,49,333
2211000,22110,Salon Success Academy-Riverside,10605,14.7,3,3,10,68
3035302,30353,Southern Careers Institute-Corpus Christi,25406,22.7,5,3,580,2550
3124900,31249,Imagine-Paul Mitchell Partner School,14711,12.9,3,3,39,301
2260200,22602,Diesel Driving Academy-Shreveport,13154,9.3,2,3,22,235
2617000,26170,Continental School of Beauty Culture-Olean,18084,4.4,3,3,4,90
2332200,23322,Hair Professionals Career College,18076,9.7,3,3,4,41
3035303,30353,Southern Careers Institute-San Antonio,23349,22.7,5,3,580,2550
865500,8655,Genesis Career College-Cookeville,11664,9.2,3,3,34,368
2306808,23068,South Texas Vocational Technical Institute-San Antonio,26664,20.6,6,3,3391,16435
466604,4666,Salter School-Fall River,18781,15.3,6,3,274,1787
3368302,33683,Midwest Technical Institute-East Peoria,21847,15,4,3,376,2499
1246115,12461,Lincoln Technical Institute-Somerville,14037,8.7,5,3,538,6130
1150500,11505,Tricoci University of Beauty Culture-Highland,14224,16.1,3,3,23,142
2134800,21348,Old Town Barber College-Wichita,12316,19.6,3,3,10,51
